vote_id,boletin,fecha,minority_share_binary,binary_participation_share,spread_1d,midpoint_1d,gmp,apre,cluster_id,resultado,descripcion,url_original,project_title,project_initiative,project_origin_chamber,project_stage,topic_primary_internal,topic_secondary_internal,topic_confidence_internal,topic_validation_status,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_binary,minority_share_binary_observed,alignment_binary_summary,alignment_yes_share_gap,alignment_groups_binary_n3plus,party_binary_summary,party_yes_share_gap,party_groups_binary_n2plus,caucus_binary_summary,caucus_yes_share_gap,caucus_groups_binary_n2plus,abs_spread_1d,spread_1d_display,midpoint_1d_display,d1_display_multiplier,rank_abs_spread_1d,rank_bill_diverse_d1
89670,18216-05,2026-08-10,0.403226,0.8,1.4906667470932,-0.490666717290878,0.987819731235504,0.98,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,74,50,22,9,0,124,0.403226,no_alineado: 8S/0N (100.0% S) | oficialismo: 66S/0N (100.0% S) | oposicion: 0S/50N (0.0% S),1.0,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/12N (0.0% S) | Independientes: 8S/12N (40.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,12,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Frente Amplio: 0S/14N (0.0% S) | Partido Por la Democracia e Independientes: 0S/9N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",1.0,9,1.4906667470932,-1.4906667470932,0.490666717290878,-1.0,56,
89311,16743-04,2026-07-07,0.260563,0.916129,1.48050618171692,0.480506241321564,0.936597466468811,0.972972972972973,bill:16743-04,Aprobado,Boletín N°16743-04,,"Modifica diversos cuerpos legales, con el objeto de facilitar la creación de nuevos establecimientos educacionales",,,,Educación,Economía y hacienda,0.97,internal_not_external_validated,105,37,2,10,1,142,0.260563,no_alineado: 19S/1N (95.0% S) | oficialismo: 65S/0N (100.0% S) | oposicion: 21S/36N (36.8% S),0.631579,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 18S/5N (78.3% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 5S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 11S/1N (91.7% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 10S/1N (90.9% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/10N (28.6% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,1.48050618171692,-1.48050618171692,-0.480506241321564,-1.0,57,
89303,16743-04,2026-07-07,0.258993,0.896774,1.46980655193329,0.469806522130966,0.937135756015778,0.972222222222222,bill:16743-04,Aprobado,Boletín N°16743-04,,"Modifica diversos cuerpos legales, con el objeto de facilitar la creación de nuevos establecimientos educacionales",,,,Educación,Economía y hacienda,0.97,internal_not_external_validated,103,36,3,12,1,139,0.258993,no_alineado: 19S/1N (95.0% S) | oficialismo: 64S/0N (100.0% S) | oposicion: 20S/35N (36.4% S),0.636364,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/12N (0.0% S) | Independientes: 18S/5N (78.3% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 5S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 3S/1N (75.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Socialista: 0S/8N (0.0% S) | Partido de la Gente: 11S/1N (91.7% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 10S/1N (90.9% S) | Frente Amplio: 0S/14N (0.0% S) | Partido Por la Democracia e Independientes: 9S/1N (90.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/9N (30.8% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,1.46980655193329,-1.46980655193329,-0.469806522130966,-1.0,58,
88937,18216-05,2026-05-20,0.07947,0.974194,1.45352911949158,0.846638858318329,0.910538673400879,0.833333333333333,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,139,12,1,3,0,151,0.07947,no_alineado: 22S/0N (100.0% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 50S/12N (80.6% S),0.193548,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 21S/4N (84.0% S) | Partido Comunista: 0S/7N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/1N (90.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,1.45352911949158,-1.45352911949158,-0.846638858318329,-1.0,59,
89386,16836-06,2026-07-13,0.272059,0.877419,1.43644189834595,0.43644192814827,0.932320058345795,0.918918918918919,bill:16836-06,Aprobado,Boletín N°16836-06,,Modifica la ley N° 21.325 para perfeccionar el procedimiento de expulsión administrativa,,,,Gobierno interior y descentralización,,0.97,internal_not_external_validated,99,37,2,17,0,136,0.272059,no_alineado: 19S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 18S/37N (32.7% S),0.672727,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 16S/6N (72.7% S) | Partido Comunista: 0S/6N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 5S/2N (71.4% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 10S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/10N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/2N (77.8% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 12S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 8S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 3S/10N (23.1% S) | Unión Demócrata Independiente: 14S/0N (100.0% S)",1.0,11,1.43644189834595,-1.43644189834595,-0.43644192814827,-1.0,60,
89242,18211-25,2026-06-24,0.264706,0.877419,1.43597841262817,0.435978412628174,0.946554601192474,0.972222222222222,bill:18211-25,Aprobado,Boletín N°18211-25,,"Modifica el código penal, con el objeto de tipificar el delito de ocultamiento de identidad en el contexto de eventos masivos y desórdenes públicos",,Cámara de Diputados,,,,,internal_not_external_validated,100,36,2,17,0,136,0.264706,no_alineado: 18S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 20S/36N (35.7% S),0.642857,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/12N (0.0% S) | Independientes: 16S/7N (69.6% S) | Partido Comunista: 0S/7N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 26S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 11S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 11S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/1N (90.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 29S/0N (100.0% S) | Comité Partido de la Gente: 10S/0N (100.0% S) | Frente Amplio: 0S/14N (0.0% S) | Partido Por la Democracia e Independientes: 7S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/10N (28.6% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",1.0,11,1.43597841262817,-1.43597841262817,-0.435978412628174,-1.0,61,
89633,18389-04,2026-08-05,0.460432,0.896774,-1.43458449840546,-0.434584468603134,0.988241910934448,0.984375,bill:18389-04,Unánime,Boletín N°18389-04,,Faculta a los establecimientos educacionales a implementar un mecanismo de elección mutua en el proceso de admisión escolar,,Cámara de Diputados,,,,,internal_not_external_validated,64,75,1,15,0,139,0.460432,no_alineado: 11S/10N (52.4% S) | oficialismo: 0S/65N (0.0% S) | oposicion: 53S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 10S/0N (100.0% S) | Independientes: 12S/9N (57.1% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Cristiano de Chile: 0S/2N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 11S/2N (84.6% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,14,"Comité Comunista e Independientes: 10S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 11S/1N (91.7% S) | Frente Amplio: 11S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/14N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,1.43458449840546,1.43458449840546,0.434584468603134,-1.0,62,
88962,18216-05,2026-05-20,0.496732,0.987097,1.43173682689667,-0.43173685669899,0.989364862442017,0.986842105263158,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,77,76,0,2,0,153,0.496732,no_alineado: 10S/12N (45.5% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 0S/64N (0.0% S),1.0,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 10S/15N (40.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 2S/12N (14.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,1.43173682689667,-1.43173682689667,0.43173685669899,-1.0,63,
88707,18156-04,2026-04-21,0.489796,0.948387,-1.43129169940948,-0.431291729211807,0.989024877548218,0.986111111111111,bill:18156-04,Unánime,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,72,75,2,6,0,147,0.489796,no_alineado: 12S/10N (54.5% S) | oficialismo: 0S/65N (0.0% S) | oposicion: 60S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 14S/10N (58.3% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 12S/2N (85.7% S) | Renovación Nacional: 0S/9N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/14N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/18N (0.0% S)",1.0,11,1.43129169940948,1.43129169940948,0.431291729211807,-1.0,64,
88950,18216-05,2026-05-20,0.5,0.980645,-1.43026781082153,-0.430267810821533,0.989578008651733,0.986842105263158,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,76,76,1,2,0,152,0.5,no_alineado: 12S/10N (54.5% S) | oficialismo: 0S/66N (0.0% S) | oposicion: 64S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 12S/2N (85.7% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/15N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,1.43026781082153,1.43026781082153,0.430267810821533,-1.0,65,
89387,16836-06,2026-07-13,0.284672,0.883871,1.41906213760376,0.419062107801437,0.931438267230988,0.923076923076923,bill:16836-06,Aprobado,Boletín N°16836-06,,Modifica la ley N° 21.325 para perfeccionar el procedimiento de expulsión administrativa,,,,Gobierno interior y descentralización,,0.97,internal_not_external_validated,98,39,1,17,0,137,0.284672,no_alineado: 19S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 17S/39N (30.4% S),0.696429,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 15S/7N (68.2% S) | Partido Comunista: 0S/6N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 5S/2N (71.4% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 10S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/10N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/2N (77.8% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 12S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 7S/1N (87.5% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 3S/11N (21.4% S) | Unión Demócrata Independiente: 14S/0N (100.0% S)",1.0,11,1.41906213760376,-1.41906213760376,-0.419062107801437,-1.0,66,
89932,17662-07,2026-09-01,0.261538,0.83871,1.41892778873444,0.418927758932114,0.966122686862946,0.970588235294118,bill:17662-07,Aprobado,Boletín N°17662-07,,Aumenta sanciones aplicables al delito de atentado contra la autoridad cometido contra miembros de las Fuerzas de Orden y Seguridad Pública,,,,Seguridad,Constitución y justicia,0.94,internal_not_external_validated,96,34,14,11,0,130,0.261538,no_alineado: 21S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 13S/34N (27.7% S),0.723404,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/10N (0.0% S) | Independientes: 10S/6N (62.5% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 1S/1N (50.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Socialista: 0S/8N (0.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 29S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 0S/11N (0.0% S) | Partido Por la Democracia e Independientes: 1S/1N (50.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 3S/10N (23.1% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",1.0,11,1.41892778873444,-1.41892778873444,-0.418927758932114,-1.0,67,
